create table scr_Acceso_Capitulo (
	ID_Acceso INT,
	ID_Usuario INT,
	ID_Comic INT,
	ID_Capitulo INT,
	Monedas_Usadas INT,
	Fecha_Acceso DATE
);
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 93, 16, 19, 24, '27/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (44, 33, 96, 64, 40, '02/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (55, 84, 84, 4, 40, '13/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 3, 1, 49, 10, '04/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (54, 43, 10, 33, 64, '01/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (3, 1, 44, 58, 69, '13/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (38, 44, 74, 64, 26, '19/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (63, 31, 56, 69, 29, '05/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (30, 50, 87, 77, 18, '10/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (63, 42, 69, 55, 92, '25/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (55, 57, 34, 63, 79, '07/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (2, 35, 67, 42, 80, '30/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (94, 59, 42, 13, 39, '13/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (71, 51, 19, 85, 18, '07/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 4, 63, 77, 73, '03/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (27, 98, 7, 16, 22, '15/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 84, 52, 92, 14, '08/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (9, 22, 79, 76, 58, '26/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (15, 33, 98, 58, 57, '15/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 97, 44, 76, 71, '08/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (36, 18, 81, 82, 43, '02/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (34, 96, 36, 4, 25, '22/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (85, 34, 98, 6, 18, '13/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (80, 91, 15, 78, 46, '20/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (77, 2, 43, 18, 44, '21/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (88, 33, 88, 38, 41, '22/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 82, 6, 18, 52, '19/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (76, 20, 78, 83, 27, '20/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 47, 14, 80, 38, '21/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (79, 37, 3, 46, 53, '21/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 5, 78, 7, 81, '24/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 7, 57, 40, 60, '19/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (19, 42, 69, 22, 15, '21/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (96, 63, 4, 69, 63, '06/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 87, 3, 25, 82, '16/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 75, 40, 36, 94, '04/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (41, 92, 7, 37, 100, '05/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (70, 71, 61, 46, 2, '04/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 53, 88, 34, 4, '03/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (49, 15, 44, 46, 77, '20/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (99, 52, 96, 76, 51, '20/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 14, 28, 42, 9, '15/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (91, 43, 23, 89, 10, '12/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (20, 95, 65, 54, 66, '29/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 42, 4, 81, 52, '29/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 89, 78, 37, 79, '18/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (70, 74, 18, 27, 37, '21/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (7, 26, 6, 51, 17, '21/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 1, 36, 5, 55, '30/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (10, 21, 68, 77, 98, '18/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (1, 19, 90, 94, 16, '29/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (19, 28, 49, 96, 28, '12/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (40, 49, 38, 13, 92, '24/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 89, 49, 9, 83, '06/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (64, 69, 72, 10, 85, '02/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (58, 59, 60, 6, 81, '20/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (68, 67, 82, 19, 85, '14/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 91, 43, 82, 69, '15/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 58, 97, 99, 70, '21/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 47, 58, 10, 37, '02/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (55, 72, 85, 79, 89, '18/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (32, 100, 64, 17, 30, '31/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (12, 18, 33, 97, 25, '11/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (88, 73, 47, 32, 86, '28/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (59, 33, 81, 74, 37, '11/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 34, 59, 63, 27, '11/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (65, 17, 50, 92, 66, '21/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (11, 68, 46, 40, 56, '18/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (96, 36, 37, 33, 93, '13/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 39, 17, 82, 88, '09/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 32, 26, 80, 24, '14/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (55, 46, 17, 65, 22, '26/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (5, 87, 21, 28, 64, '17/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (44, 70, 21, 50, 22, '02/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 67, 49, 70, 8, '06/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 55, 25, 17, 62, '08/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (36, 50, 97, 86, 92, '10/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (11, 93, 81, 34, 19, '16/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (18, 82, 22, 69, 49, '01/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (21, 59, 39, 88, 83, '20/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 35, 65, 85, 25, '06/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (89, 75, 67, 63, 98, '23/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (94, 89, 31, 49, 23, '02/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 68, 47, 65, 85, '01/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 31, 84, 100, 36, '01/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (93, 31, 88, 24, 84, '10/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (15, 99, 57, 26, 97, '29/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 63, 46, 33, 94, '07/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (80, 89, 73, 71, 67, '28/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (29, 58, 36, 2, 44, '28/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (57, 45, 43, 88, 52, '04/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 91, 70, 25, 54, '11/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (39, 79, 27, 82, 67, '02/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 42, 62, 3, 53, '12/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 84, 99, 11, 88, '13/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (85, 40, 52, 63, 68, '02/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (67, 52, 73, 82, 91, '15/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 24, 87, 82, 73, '01/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (15, 16, 46, 73, 43, '18/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (40, 52, 4, 87, 32, '25/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 65, 63, 86, 53, '24/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (84, 17, 42, 28, 27, '22/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (10, 11, 21, 100, 42, '13/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (56, 41, 94, 47, 90, '17/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (64, 99, 28, 77, 21, '12/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (23, 87, 10, 94, 54, '09/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (78, 92, 9, 66, 84, '24/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (99, 72, 74, 2, 8, '22/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 58, 58, 47, 77, '20/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (87, 96, 63, 38, 95, '25/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (58, 31, 44, 50, 12, '27/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (73, 28, 27, 95, 14, '17/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (94, 50, 59, 34, 62, '15/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (50, 20, 9, 54, 5, '06/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (45, 29, 62, 77, 10, '08/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (4, 39, 94, 24, 83, '04/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (85, 70, 38, 67, 93, '05/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (84, 18, 65, 21, 1, '25/09/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (42, 94, 99, 4, 47, '01/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (65, 68, 12, 78, 19, '12/07/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 34, 7, 92, 79, '26/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 30, 25, 26, 3, '18/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 43, 96, 42, 85, '21/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (54, 76, 97, 68, 66, '09/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (43, 34, 72, 44, 91, '17/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (62, 8, 67, 25, 65, '29/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 80, 98, 70, 72, '18/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (79, 72, 4, 79, 73, '28/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (51, 56, 15, 84, 38, '01/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (52, 88, 29, 32, 25, '08/12/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (82, 88, 56, 89, 13, '20/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (53, 76, 82, 52, 51, '06/05/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (86, 2, 31, 62, 24, '31/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (50, 29, 58, 30, 64, '19/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (17, 2, 19, 82, 57, '29/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (100, 32, 24, 43, 69, '15/02/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (19, 56, 52, 89, 13, '15/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (95, 7, 77, 95, 52, '20/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (56, 58, 67, 28, 42, '01/01/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (81, 42, 87, 31, 44, '12/08/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (56, 14, 61, 41, 40, '24/10/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (99, 95, 21, 26, 9, '20/11/2024');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (12, 86, 49, 24, 3, '12/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (47, 70, 30, 37, 2, '06/03/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (28, 90, 27, 48, 21, '08/06/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (61, 12, 84, 20, 20, '17/04/2025');
insert into scr_Acceso_Capitulo (ID_Acceso, ID_Usuario, ID_Comic, ID_Capitulo, Monedas_Usadas, Fecha_Acceso) values (83, 55, 16, 93, 97, '16/02/2025');
