create table scr_Opciones_Pago (
	ID_Pago INT,
	ID_Usuario INT,
	Monedas_Compradas INT,
	Fecha_Compra DATE
);
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (26, 42, 27, '17/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (99, 6, 28, '26/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (82, 33, 81, '30/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (100, 69, 41, '04/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (73, 84, 58, '08/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (92, 35, 5, '18/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (17, 18, 36, '19/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 56, 14, '22/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (13, 73, 99, '20/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (19, 43, 11, '20/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 82, 57, '25/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (60, 21, 87, '26/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (39, 36, 41, '18/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (72, 34, 79, '07/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (93, 97, 57, '30/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (86, 43, 84, '12/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (96, 92, 45, '12/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (76, 4, 92, '20/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (90, 7, 6, '12/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (98, 32, 41, '18/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (14, 65, 38, '31/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (35, 56, 34, '02/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (94, 44, 58, '19/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (94, 73, 5, '12/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (96, 28, 18, '08/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (33, 41, 60, '17/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (89, 6, 56, '23/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (1, 67, 89, '29/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (73, 64, 35, '12/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (63, 72, 48, '13/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (39, 10, 34, '07/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (19, 12, 16, '07/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (67, 49, 91, '12/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (64, 47, 99, '22/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (14, 95, 72, '21/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (35, 87, 72, '05/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (96, 96, 28, '14/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (99, 1, 16, '24/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (43, 22, 100, '17/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (93, 100, 59, '09/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (54, 89, 86, '17/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (64, 74, 9, '26/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (97, 86, 36, '07/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (42, 48, 11, '15/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (73, 24, 100, '27/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (65, 33, 73, '09/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (19, 44, 70, '17/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (67, 38, 59, '01/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (40, 26, 20, '13/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (80, 9, 75, '29/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (22, 89, 89, '08/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (57, 18, 93, '04/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (17, 65, 37, '02/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (54, 7, 8, '17/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (29, 8, 76, '11/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (62, 86, 46, '16/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (9, 54, 97, '04/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (78, 46, 16, '01/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (94, 58, 79, '06/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (5, 42, 86, '09/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (66, 100, 84, '12/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (21, 53, 18, '22/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (70, 4, 42, '19/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (34, 43, 98, '05/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (52, 70, 32, '03/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (95, 29, 48, '04/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (86, 45, 91, '22/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (4, 78, 39, '17/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (64, 29, 62, '20/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (33, 16, 11, '29/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (87, 63, 91, '29/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (51, 70, 4, '19/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (86, 94, 45, '22/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (77, 36, 77, '06/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (88, 85, 20, '11/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (45, 48, 59, '27/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (58, 7, 70, '28/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (89, 22, 34, '22/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (76, 12, 85, '13/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (66, 85, 33, '24/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (12, 10, 58, '07/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (47, 23, 2, '16/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (91, 6, 75, '12/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (32, 81, 94, '02/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (32, 57, 50, '24/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (14, 60, 82, '28/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (76, 52, 30, '22/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (65, 6, 42, '26/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (1, 35, 17, '26/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (16, 60, 30, '20/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (66, 65, 68, '08/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (22, 33, 70, '21/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (66, 44, 24, '03/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (83, 22, 36, '01/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (44, 14, 8, '20/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (31, 20, 8, '14/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (81, 27, 24, '02/07/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (14, 42, 71, '02/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (61, 88, 11, '03/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (59, 63, 89, '28/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (3, 12, 100, '19/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (86, 23, 45, '23/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (71, 67, 43, '01/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (77, 57, 37, '02/07/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (83, 13, 9, '19/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (68, 75, 25, '08/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (40, 18, 1, '13/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (83, 97, 94, '13/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (29, 62, 24, '11/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (74, 54, 92, '10/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (86, 19, 81, '15/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (25, 15, 48, '05/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (11, 48, 88, '24/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (61, 53, 29, '19/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (56, 66, 63, '01/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (27, 9, 10, '23/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 85, 41, '01/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (79, 71, 36, '18/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (73, 5, 34, '22/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 16, 76, '27/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (58, 35, 24, '14/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (95, 86, 93, '27/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (28, 100, 4, '10/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (75, 67, 43, '19/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (27, 39, 60, '29/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (64, 18, 66, '22/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (10, 12, 42, '28/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 78, 99, '15/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (13, 68, 85, '08/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (10, 39, 44, '28/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (78, 72, 93, '10/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (59, 81, 69, '18/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (93, 1, 92, '15/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (69, 73, 60, '08/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (6, 55, 10, '28/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (68, 59, 5, '29/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (61, 88, 88, '16/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (79, 59, 49, '14/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (20, 10, 9, '23/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (11, 34, 70, '10/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (49, 47, 7, '24/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (65, 66, 82, '09/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (22, 90, 86, '12/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (82, 55, 81, '29/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (72, 66, 92, '31/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (16, 55, 26, '15/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (87, 65, 80, '10/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (83, 50, 26, '03/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (100, 37, 70, '04/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (27, 25, 70, '08/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (78, 32, 33, '15/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (26, 56, 77, '16/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (8, 98, 10, '27/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (91, 96, 62, '28/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (17, 81, 80, '07/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (54, 26, 83, '18/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (85, 40, 15, '01/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (7, 87, 92, '26/10/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (2, 37, 21, '13/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (77, 16, 81, '10/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (13, 56, 80, '15/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (64, 81, 50, '11/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (16, 52, 2, '30/11/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (11, 85, 52, '29/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (58, 86, 61, '31/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (88, 55, 88, '07/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (68, 61, 77, '06/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (59, 33, 35, '17/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (11, 60, 21, '28/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (82, 15, 100, '23/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (25, 35, 82, '16/09/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (46, 54, 37, '18/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (72, 62, 45, '14/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (87, 46, 16, '22/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (45, 9, 2, '04/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (26, 3, 93, '19/04/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (90, 88, 12, '25/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (29, 89, 93, '11/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (55, 79, 67, '12/02/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (51, 31, 22, '29/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (73, 63, 52, '02/06/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (33, 6, 96, '07/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (56, 19, 65, '14/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (10, 88, 65, '03/03/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (53, 16, 9, '19/07/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (7, 95, 4, '17/08/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (47, 42, 1, '03/05/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (34, 28, 84, '29/01/2025');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (22, 5, 78, '19/12/2024');
insert into scr_Opciones_Pago (ID_Pago, ID_Usuario, Monedas_Compradas, Fecha_Compra) values (4, 11, 80, '18/12/2024');
